"NUM"	"RegionId"	"DistrictId"	"CommuneId"	"Departemen"	"Commune"	"CodeCommun"	"SanteID"	"HealthC_ID"	"NomInstitu"	"Fac_NameEN"	"Fac_NameFr"	"FacNameKr"	"Oorganisat"	"Categorie"	"Type"	"PCode"	"Damage"	"Address"	"Telephone"	"FAX"	"email"	"Constructn"	"Comment"	"X_DDS"	"Y_DDS"	"Accuracy"	"Source"
418	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119024	"FAME PEREO"					"CSL"	"MIX"	11127								-72.321576000000	18.543700000000		"2005 MSPP database with geocodes"
419	10	2	41	"NIPPES"	"FOND DES NEGRES"	1014	2	10140420	"CLINIQUE BETHEL"				"ARMEE DU SALUT/MSPP"	"C/S"		95336								-73.230876000000	18.361188000000		"2005 MSPP database with geocodes"
420	10	2	41	"NIPPES"	"FOND DES NEGRES"	1014	3	10140421	"DISPENSAIRE DE BOUZY"				"MSPP/EGLISE CATHOLIQUE"	"DISP"		95337								-73.292780000000	18.371529000000		"2005 MSPP database with geocodes"
421	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	52	1110422	"FONDEPH - MARTISSANT"				"ROC MichFle"	"Unknown"		95338								-72.353295000000	18.533645000000		"2005 MSPP database with geocodes"
422	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139021	"FOSREF- J. DE CARREFOUR"					"Unknown"		95339								-72.398181000000	18.534115000000		"2005 MSPP database with geocodes"
423	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139022	"FOSREF-LAKAY CARREFOUR"					"Unknown"		95340								-72.388735000000	18.532115000000		"2005 MSPP database with geocodes"
424	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119026	"FOSREF- J. DE CARREFOUR FEUILLE"					"Unknown"		95341								-72.337294000000	18.531966000000		"2005 MSPP database with geocodes"
425	1	1	12	"OUEST"	"DELMAS"	112	0	1129027	"FOSREF CHRIST-ROI"					"CSL"	"PRI"	11151								-72.316050000000	18.544118000000		"2005 MSPP database with geocodes"
426	1	9	31	"OUEST"	"CROIX-DES-BOUQUES"	131	0	1319005	"FOSREF- J. PLAINE DU CUL DE SAC"					"Unknown"		95342								-72.275884000000	18.615375000000		"2005 MSPP database with geocodes"
427	1	1	12	"OUEST"	"DELMAS"	112	0	1129028	"FOSREF-DELMAS"					"CSL"	"PRI"	11151								-72.321966000000	18.553268000000		"2005 MSPP database with geocodes"
428	1	1	12	"OUEST"	"DELMAS"	112	0	1129029	"FOSREF-J. DELMAS 19"					"C/S"	"PRI"	95343								-72.311188000000	18.554722000000		"2005 MSPP database with geocodes"
429	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119027	"FOSREF LAKAY GRAND-RUE"					"CSL"	"PRI"	11151								-72.344838000000	18.543035000000		"2005 MSPP database with geocodes"
430	10	2	41	"NIPPES"	"MIRAGOANE"	1011	0	10119001	"FOSREF- J. DE MIRAGOANE"					"C/S"		95344								-73.090642000000	18.442939000000		"2005 MSPP database with geocodes"
431	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119029	"FOSREF-LALUE"					"CSL"	"PRI"	11151								-72.334955000000	18.544783000000		"2005 MSPP database with geocodes"
432	1	5	21	"OUEST"	"LEOGANE"	121	0	1219008	"FOSREF J. LEOGANE"					"Unknown"		95345								-72.625760000000	18.507579000000		"2005 MSPP database with geocodes"
433	10	2	41	"NIPPES"	"MIRAGOANE"	1011	0	10119003	"FOSREF-LAKAY MIRAGOANE"					"C/S"		95346								-73.098621000000	18.443001000000		"2005 MSPP database with geocodes"
434	9	3	11	"NORD OUEST"	"PORT DE PAIX"	911	0	9119002	"FOSREF-LAKAY PORT-DE-PAIX"					"C/S"		95347								-72.834044000000	19.939101000000		"2005 MSPP database with geocodes"
435	1	1	14	"OUEST"	"PETION-VILLE"	114	0	1149012	"FOSREF- J. DE PETION-VILLE"					"Unknown"		95348								-72.290982000000	18.517031000000		"2005 MSPP database with geocodes"
436	1	1	14	"OUEST"	"PETION-VILLE"	114	0	1149013	"FOSREF-LAKAY PETION-VILLE"					"Unknown"		95349								-72.291234000000	18.513639000000		"2005 MSPP database with geocodes"
437	7	5	11	"SUD"	"LES CAYES"	711	0	7119003	"FOSREF-LAKAY CAYES"				"Janette Jean Louis (miss), Marjorie Louis- Jean"	"C/S"		95350								-73.750500000000	18.198481000000		"2005 MSPP database with geocodes"
438	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119028	"FOSREF- SOLINO"					"CSL"	"MIX"	11109								-72.324080000000	18.548873000000		"2005 MSPP database with geocodes"
439	5	6	31	"ARTIBONITE"	"SAINT-MARC"	531	0	5319006	"FOSREF-LAKAY ST MARC"					"C/S"		95351								-72.694218000000	19.105950000000		"2005 MSPP database with geocodes"
440	7	5	11	"SUD"	"LES CAYES"	711	36	7110441	"FOSREF JEUNES CAYES"				"Kerline L. Jocelyn"	"C/S"		95352								-73.756281000000	18.195265000000		"2005 MSPP database with geocodes"
441	4	2	21	"NORD EST"	"OUANAMINTHE"	421	7	4210442	"CENTRE DE SANTE GENS DE NANTES"				"MISSION BAPTISTE"	"C/S"		95353								-71.769143000000	19.444542000000		"2005 MSPP database with geocodes"
442	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	37	1110443	"GHESKIO"					"CSL"	"PRI"	11136	"Undetermined"							-72.349662000000	18.537206000000		"2005 MSPP database with geocodes"
443	5	6	31	"ARTIBONITE"	"SAINT-MARC"	531	1	5310444	"HOPITAL SAINT NICOLAS"					"HOP"		95354								-72.699036000000	19.113489000000		"2005 MSPP database with geocodes"
444	5	7	32	"ARTIBONITE"	"VERRETTES"	532	0	5329005	"HAS"					"HOP"	"PRI"	53201								-72.491499000000	19.074761000000		"2005 MSPP database with geocodes"
445	7	1	31	"SUD"	"AQUIN"	731	0	7319009	"Hopital Communautaire de rTfTrence de Aquin"				"Docteur Daniel Comeau"	"HOP"		95355								-73.397546000000	18.281046000000		"2005 MSPP database with geocodes"
446	6	1	11	"CENTRE"	"HINCHE"	611	0	6119009	"Hopital Sainte TherFse"				"Dr Frantz MontFs"	"HOP"		95356								-72.010022000000	19.145552000000		"2005 MSPP database with geocodes"
447	7	5	11	"SUD"	"LES CAYES"	711	0	7119004	"Hopital ImaculTe Conception des Cayes"				"MSPP-Dr MTdical: Dr Marie Josette Calixte"	"HOP"		95357								-73.750025000000	18.193562000000		"2005 MSPP database with geocodes"
448	7	4	33	"SUD"	"CAVAILLON"	733	0	7339002	"Hopital LumiFre Bonne Fin"				"M. Wester Exy"	"HOP"		95358							"Multiple records - possible location"	-73.613840000000	18.393620000000		"2005 MSPP database with geocodes"
449	6	2	31	"CENTRE"	"LASCAHOBAS"	631	0	6319004	"Hopital de Las Cahobas (Freinds of the Children)"				"Dr Paul Marc Shera/Estelle Dubuisson"	"HOP"		95359								-71.933779000000	18.830854000000		"2005 MSPP database with geocodes"
450	6	2	21	"CENTRE"	"MIREBALAIS"	621	0	6219003	"Hopital Communautaire de Mirebalais"				"CITYMED MARCH"	"HOP"		95360								-72.113423000000	18.837029000000		"2005 MSPP database with geocodes"
451	6	4	32	"CENTRE"	"BELLADERE"	632	0	6329005	"Hopital la NativitT de BelladFres"				"MSPP/Zanmi la SantT"	"HOP"		95361								-71.761734000000	18.867324000000		"2005 MSPP database with geocodes"
452	7	5	11	"SUD"	"LES CAYES"	711	3	7110453	"INSTITUT D'OPHTALMOLOGIE BRENDA STRAFFORD"				"FONDATION STRAFFORD"	"Other"		95362								-73.757700000000	18.195121000000		"2005 MSPP database with geocodes"
453	5	2	21	"ARTIBONITE"	"GROS MORNE"	521	1	5210454	"HOPITAL ALMA MATER DE GROS MORNE"					"HOP"		95363								-72.676419000000	19.671430000000		"2005 MSPP database with geocodes"
454	5	4	51	"ARTIBONITE"	"SAINT-MICHEL"	551	0	5519002	"HOPITAL DE SAINT MICHEL"				"MSPP"	"HOP"		95364								-72.334125000000	19.370787000000		"2005 MSPP database with geocodes"
455	5	5	41	"ARTIBONITE"	"DESSALINES / MARCHANDES"	541	2	5410456	"HOPITAL CLAIRE HEUREUSE"					"HOP"		95365								-72.516821000000	19.261275000000		"2005 MSPP database with geocodes"
456	7	5	11	"SUD"	"LES CAYES"	711	8	7110457	"SANATORIUM DES CAYES"				"MSPP"	"Other"		95366								-73.745318000000	18.222358000000		"2005 MSPP database with geocodes"
457	7	6	23	"SUD"	"PORT-SALUT"	721	3	7210458	"HCR PORT-SALUT"				"MSPP"	"Other"		95367							"Multiple records - possible location"	-73.920102000000	18.082569000000		"2005 MSPP database with geocodes"
458	1	8	22	"OUEST"	"PETIT-GOAVE"	122	0	1229005	"HOPITAL NOTRE DAME"				"MSPP/Dr Russel Toussaint"	"HOP"	"PUB"	12201								-72.866686000000	18.429577000000		"2005 MSPP database with geocodes"
459	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	30	1110460	"HOPITAL RENAISSANCE"				"DR AUBRY-RUE COURBE"	"HOP"		95368							"Multiple records - possible location"	-72.339518000000	18.548523000000		"2005 MSPP database with geocodes"
460	8	1	33	"GRANDE ANSE"	"BEAUMONT"	833	1	8330461	"HOPITAL SAINT AGNES DE BEAUMONT"					"HOP"		95369								-73.943243000000	18.471583000000		"2005 MSPP database with geocodes"
461	3	4	44	"NORD"	"PIGNON"	344	1	3440462	"HOPITAL BIENFAISANCE DE PIGNON"				"EGLISE CATHOLIQUE"	"HOP"		95370								-72.118920000000	19.330426000000		"2005 MSPP database with geocodes"
462	4	1	11	"NORD EST"	"FORT LIBERTE"	411	0	4119003	"Hopital de Fort-LibertT"				"Dr Jean Bernard Ferrier"	"HOP"		95371							"Multiple records - possible location"	-71.838169000000	19.666978000000		"2005 MSPP database with geocodes"
463	3	2	31	"NORD"	"GRANDE RIVIERE DU NORD"	331	5	3310464	"HOP. GRANDE RIVIERE DU NORD"					"HOP"		95372							"Multiple records - possible location"	-72.170402000000	19.579456000000		"2005 MSPP database with geocodes"
464	3	2	23	"NORD"	"MILOT"	323	4	3230465	"HOP. SACRE COEUR DE MILOT"					"HOP"		95373								-72.212707000000	19.608691000000		"2005 MSPP database with geocodes"
465	2	1	11	"SUD EST"	"JACMEL"	211	1	2110466	"HOPITAL ST MICHEL"				"MSPP"	"HOP"		95374								-72.541831000000	18.238269000000		"2005 MSPP database with geocodes"
466	2	1	14	"SUD EST"	"LA VALLEE"	214	2	2140467	"CENTRE DE SANTE ST JOSEPH"				"CODEVA"	"C/S"		95375								-72.666196000000	18.267862000000		"2005 MSPP database with geocodes"
467	1	1	11	"OUEST"	"CITE SOLEIL"	117	0	1179001	"HOPITAL STE CATHERINE"					"HOP"		95376								-72.336683000000	18.578066000000		"2005 MSPP database with geocodes"
468	8	2	11	"GRANDE ANSE"	"JEREMIE"	811	1	8110469	"HOPITAL SAINT ANTOINE HAS"				"MSPP"	"HOP"		95377								-74.118010000000	18.645613000000		"2005 MSPP database with geocodes"
469	7	1	31	"SUD"	"AQUIN"	731	0	7319010	"Hopital Saint Boniface"				"Docteur Jean Baptiste Jeunes"	"HOP"		95378								-73.129996000000	18.277414000000		"2005 MSPP database with geocodes"
470	6	4	32	"CENTRE"	"BELLADERE"	632	0	6329004	"DISPENSAIRE ST MICHEL BELLADERE"				"PFre RenT Blot"	"DISP"		95379								-71.760295000000	18.868201000000		"2005 MSPP database with geocodes"
471	5	3	12	"ARTIBONITE"	"ENNERY"	512	2	5120472	"HOPITAL TOUSSAINT LOUVERTURE"				"INITIATIVE DEVELOPPEMENT"	"HOP"		95380								-72.480701000000	19.483752000000		"2005 MSPP database with geocodes"
472	1	7	51	"OUEST"	"ANSE-A-GALET"	151	6	1510473	"HOPITAL WESLEEN DE ANSE-A-GALETS"				"EGLISE WESLEEN"	"HOP"	"MIX"	15103								-72.862258000000	18.833953000000		"2005 MSPP database with geocodes"
473	1	1	12	"OUEST"	"DELMAS"	112	0	1129042	"IMIS"					"Unknown"		95381								-72.253954000000	18.565501000000		"2005 MSPP database with geocodes"
474	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	8	9340475	"DISPENSAIRE LACOMA"				"UEBH"	"DISP"		95382								-73.076111000000	19.880131000000		"2005 MSPP database with geocodes"
475	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	15	9340476	"DISPENSAIRE DE CABARET"				"MSPP"	"DISP"		95383								-73.013976000000	19.875131000000		"2005 MSPP database with geocodes"
476	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	0	9349002	"DISPENSAIRE SICHEM DE CAF+ PAUL"				"LVING WATER"	"DISP"		95384								-73.097845000000	19.859995000000		"2005 MSPP database with geocodes"
477	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	23	9340478	"DISPENSAIRE BON SECOURS DE CROIX SOVALE"				"MISSION CATHOLIQUE"	"DISP"		95385								-73.138159000000	19.864476000000		"2005 MSPP database with geocodes"
478	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	9	9340479	"DISPENSAIRE DE GUINAUDEE"				"SUPPORT DE ID"	"DISP"		95386								-73.133457000000	19.830553000000		"2005 MSPP database with geocodes"
479	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	16	9340480	"DISPENSAIRE COMMUNAUTAIRE KA PHILIPPE"				"CARITAS"	"DISP"		95387								-73.108253000000	19.803414000000		"2005 MSPP database with geocodes"
480	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	17	9340481	"DISPENSAIRE DE BOUCAN PATRIOT"				"MSPP"	"DISP"		95388								-73.094406000000	19.764777000000		"2005 MSPP database with geocodes"
481	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	20	9340482	"DISPENSAIRE ST BERNADETTE LABELLEE"				"EGLISE CATHOLIQUE"	"DISP"		95389								-73.149311000000	19.754676000000		"2005 MSPP database with geocodes"
482	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	12	9340483	"DISPENSAIRE DE GOMBO"				"MSPP"	"DISP"		95390								-73.078039000000	19.800906000000		"2005 MSPP database with geocodes"
483	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	4	9340484	"DISPENSAIRE DU BORD DE MER"				"CARE / MSPP"	"DISP"		95391								-73.195771000000	19.905719000000		"2005 MSPP database with geocodes"
484	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	22	9340485	"DISPENSAIRE DE GRANDE LISON"					"DISP"		95392								-73.205352000000	19.837722000000		"2005 MSPP database with geocodes"
485	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	1	9340486	"HOPITAL NOTRE DAME DE LA PAIX"				"MSPP"	"HOP"		95393								-73.186072000000	19.857500000000		"2005 MSPP database with geocodes"
486	1	1	11	"OUEST"	"KENSCOFF"	115	0	1159004	"CENTRE DE SANTE PASTEUR RONCOURT"					"C/S"		95394								-72.310033000000	18.415903000000		"2005 MSPP database with geocodes"
487	1	1	11	"OUEST"	"KENSCOFF"	115	0	1159001	"CENTRE DE SANTE AFE NEG KOMBIT DE DIMUSSEAU"				"AFE NEG KO"	"DISP"	"PRI"	11510								-72.238640000000	18.424694000000		"2005 MSPP database with geocodes"
488	1	1	11	"OUEST"	"KENSCOFF"	115	0	1159002	"CENTRE DE SANTE AFE NEG KOMBIT FURCY"					"C/S"		95395								-72.302631000000	18.418625000000		"2005 MSPP database with geocodes"
489	2	1	11	"SUD EST"	"JACMEL"	211	0	2119001	"CRAAJ/Konesans Fanmi"				"Josette Rose"	"Unknown"		95396								-72.533900000000	18.235656000000		"2005 MSPP database with geocodes"
490	9	7	12	"NORD OUEST"	"LA TORTUE"	912	1	9120491	"HOPITAL NOTRE DAME DES PALMISTES"				"MSPP / SOI-MEME"	"HOP"		95397							"Multiple records - possible location"	-72.724689000000	20.019014000000		"2005 MSPP database with geocodes"
491	9	7	12	"NORD OUEST"	"LA TORTUE"	912	4	9120492	"DISPENSAIRE DE MARE ROUGE"				"MSPP"	"DISP"		95398								-72.791197000000	20.036529000000		"2005 MSPP database with geocodes"
492	9	7	12	"NORD OUEST"	"LA TORTUE"	912	2	9120493	"DISPENSAIRE AUX PLAINES"					"DISP"		95399								-72.663548000000	20.010514000000		"2005 MSPP database with geocodes"
493	9	7	12	"NORD OUEST"	"LA TORTUE"	912	5	9120494	"DISPENSAIRE DE MONTRY"				"MSPP / EGLISE EPISCOPALE"	"DISP"		95400								-72.808298000000	20.033472000000		"2005 MSPP database with geocodes"
494	9	7	12	"NORD OUEST"	"LA TORTUE"	912	3	9120495	"DISPENSAIRE LA VALLEE"					"DISP"		95401								-72.864207000000	20.038184000000		"2005 MSPP database with geocodes"
495	3	6	61	"NORD"	"LIMBE"	361	0	3619001	"HOPITAL SAINT JEAN DE LIMBE"					"HOP"		95402							"Multiple records - possible location"	-72.402015000000	19.707383000000		"2005 MSPP database with geocodes"
496	3	6	61	"NORD"	"LIMBE"	361	5	3610497	"HOPITAL BON SAMARITAIN"				"FONDATION HBS"	"HOP"		95403							"Multiple records - possible location"	-72.403425000000	19.698618000000		"2005 MSPP database with geocodes"
497	5	1	11	"ARTIBONITE"	"GONAIVES"	511	1	5110498	"HOPITAL LA PROVIDENCE"				"MSPP"	"HOP"		95404								-72.685424000000	19.450206000000		"2005 MSPP database with geocodes"
498	7	6	12	"SUD"	"TORBECK"	712	2	7120499	"Maison de Naissance"				"Almoza Vayna"	"Other"		95405								-73.826291000000	18.197215000000		"2005 MSPP database with geocodes"
499	1	1	11	"OUEST"	"CITE SOLEIL"	117	0	1179002	"MATERNITE ESAIE JEANTY"				"CHACERELLE"	"Unknown"		95406								-72.335652000000	18.563982000000		"2005 MSPP database with geocodes"
500	10	2	41	"NIPPES"	"MIRAGOANE"	1011	5	10110501	"DISPENSAIRE BELLE RIVIERE"				"EGLISE CATHOLIQUE / MSPP"	"DISP"		95407								-73.063199000000	18.322751000000		"2005 MSPP database with geocodes"
501	7	4	33	"SUD"	"CAVAILLON"	733	0	7339003	"SANTE COMMUNAUTAIRE MEBSH"					"Other"		95408								0.000000000000	0.000000000000		"2005 MSPP database with geocodes"
502	10	2	41	"NIPPES"	"MIRAGOANE"	1011	2	10110503	"BERACA"				"MGMH"	"Other"		95409								-73.071157000000	18.433175000000		"2005 MSPP database with geocodes"
503	10	2	41	"NIPPES"	"MIRAGOANE"	1011	3	10110504	"CENTRE DISPENSAIRE DE CHALON"					"C/S"		95410								-73.092929000000	18.409752000000		"2005 MSPP database with geocodes"
504	10	2	41	"NIPPES"	"MIRAGOANE"	1011	1	10110505	"HOPITAL STE THERESE DE MIRAGOANE"				"MSPP"	"HOP"		95411								-73.094948000000	18.442982000000		"2005 MSPP database with geocodes"
505	7	1	31	"SUD"	"AQUIN"	731	0	7319005	"DISPENSAIRE DE LHOMON"				"KDD / MPL / MSPP"	"DISP"		95412								-73.092152000000	18.340181000000		"2005 MSPP database with geocodes"
506	7	1	31	"SUD"	"AQUIN"	731	0	7319006	"DISPENSAIRE DE ST JOSEPH"				"EGLISE CATHOLIQUE / MSPP"	"DISP"		95413								-73.187891000000	18.362961000000		"2005 MSPP database with geocodes"
507	9	1	34	"NORD OUEST"	"JEAN RABEL"	934	0	9349001	"CENTRE DE SANTE DE MARE ROUGE"				"CHILD CARE HAITI"	"C/S"		95414								-73.246572000000	19.804771000000		"2005 MSPP database with geocodes"
508	9	1	31	"NORD OUEST"	"MOLE SAINT NICOLAS"	931	2	9310509	"CENTRE DE SANTE MOLE ST NICOLAS"				"MSPP"	"C/S"		95415								-73.375096000000	19.803521000000		"2005 MSPP database with geocodes"
509	9	1	31	"NORD OUEST"	"MOLE SAINT NICOLAS"	931	6	9310510	"FAITH MEDICAL CLINIC SENTRAIN"				"MISSION CATHOLIQUE"	"C/S"		95416								-73.267893000000	19.813706000000		"2005 MSPP database with geocodes"
510	10	2	41	"NIPPES"	"MIRAGOANE"	1011	6	10110511	"DISPENSAIRE ST MICHEL DU SUD"				"MSPP"	"DISP"		95417								-73.114806000000	18.373598000000		"2005 MSPP database with geocodes"
511	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139028	"OBCG"					"CSL"	"PRI"	11309								-72.409411000000	18.537810000000		"2005 MSPP database with geocodes"
512	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	32	1110513	"CENTRE DE SANTE DE ELISABETH"					"CSL"		95418								-72.340105000000	18.524655000000		"2005 MSPP database with geocodes"
513	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119007	"CENTRE DE SANTE HOSPITALIER"					"CSL"		95419								-72.347807000000	18.527978000000		"2005 MSPP database with geocodes"
514	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119002	"CENTRE DE SANTE APROCIPHA"					"CSL"		95420								-72.347049000000	18.528609000000		"2005 MSPP database with geocodes"
515	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119008	"CENTRE DE SANTE MATERNO-INFANTILE ET NUTRITION N.D.CARIDAD"					"CSL"		95421								-72.347769000000	18.527960000000		"2005 MSPP database with geocodes"
516	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	43	1110517	"CENTRE MEDICO SOCIAL"					"CSL"		95422								-72.355597000000	18.529270000000		"2005 MSPP database with geocodes"
517	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119014	"CENTRE MATERNITE DE LA GRAND RUE"					"CSL"		95423								-72.344201000000	18.545067000000		"2005 MSPP database with geocodes"
518	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119015	"CENTRE MEDICO D'AIDE SOCIAL"					"CSL"		95424								-72.355979000000	18.533375000000		"2005 MSPP database with geocodes"
519	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	7	1110520	"CENTRE DE SANTE PORTAIL LEOGANE"					"CSL"		95425	"Undetermined"						"Multiple records - possible location"	-72.346748000000	18.535865000000		"HHS_20100120"
520	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139001	"CENTRE DE SANTE AU BON SECOURS DE LA FONDATION MISSION PAR LA FOI HAITIENNE"				"FONDATION MISSION PAR LA FOI HAITIENNE"	"C/S"		95426								-72.369482000000	18.524488000000		"2005 MSPP database with geocodes"
521	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139004	"CENTRE DE SANTE DU BON SAMARITAIN"					"C/S"		95427								-72.369491000000	18.523929000000		"2005 MSPP database with geocodes"
522	1	1	13	"OUEST"	"CARREFOUR"	113	0	1139027	"MEDICO SOCIAL CLINIQUE BON BERGER"					"C/S"		95428								-72.369592000000	18.527813000000		"2005 MSPP database with geocodes"
523	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	45	1110524	"CENTRE DE SANTE DE SAINT MICHEL"				"MSPP / SOE"	"CSL"		95429								-72.366871000000	18.530584000000		"2005 MSPP database with geocodes"
524	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119009	"CENTRE DE SANTE UCPEDEC"					"CSL"		95430								-72.343888000000	18.524907000000		"2005 MSPP database with geocodes"
525	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	44	1110526	"CENTRE DE SANTE COMMUNATAIRE"					"CSL"		95431								-72.343973000000	18.524258000000		"2005 MSPP database with geocodes"
526	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	51	1110527	"CLINIQUE HOPITAL LAFLEUR DU CHENE"					"CSL"		95432								-72.336803000000	18.533711000000		"2005 MSPP database with geocodes"
527	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119006	"CENTRE DE SANTE HAUT TURGEAU"				"FRERE BLAI"	"CSL"		95433								-72.318688000000	18.524948000000		"2005 MSPP database with geocodes"
528	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	5	1110529	"CENTRE MEDICAL DU CANAPE-VERT"					"CSL"		95434								-72.314787000000	18.529823000000		"2005 MSPP database with geocodes"
529	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	25	1110530	"CENTRE DE SANTE JOSEPH JANVIER"				"DR MARDOCHEE"	"CSL"		95435								-72.343943000000	18.539726000000		"2005 MSPP database with geocodes"
530	10	1	42	"NIPPES"	"PAILLANT"	1012	7	10120531	"CAL DE PAILLANT"				"MSPP"	"Other"		95436								-73.144778000000	18.419083000000		"2005 MSPP database with geocodes"
531	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119022	"DISPENSAIRE CITE MERICAIN"					"DISP"		95437								-72.314636000000	18.528566000000		"2005 MSPP database with geocodes"
532	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119023	"DISPENSAIRE ST LUC"				"COMMUNAUTE"	"DISP"		95438								-72.312420000000	18.529835000000		"2005 MSPP database with geocodes"
533	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	0	1119003	"CENTRE DE SANTE COMMUNAUTAIRE TRIANGLE UNI-SANTE+"					"CSL"		95439								-72.338649000000	18.525754000000		"2005 MSPP database with geocodes"
534	1	1	11	"OUEST"	"PORT-AU-PRINCE"	111	159	1110535	"SANT SANTE KAY PA' W"					"CSL"	"PRI"	11132								-72.347760000000	18.530425000000		"2005 MSPP database with geocodes"
